lc_id,applicant_id,beneficiary_id,lc_amount_usd,tenor_days,commodity_hs_code,origin_country,destination_country,issue_date,expiry_date,port_origin,port_destination,applicant_credit_score,beneficiary_otif_score,historical_discrepancy_rate_applicant,historical_discrepancy_rate_beneficiary,port_congestion_origin,port_congestion_destination,freight_rate_percentile,seasonal_factor,currency_volatility,country_risk_differential,pd_adjusted,default_flag,days_to_default
LC-0003956,APP-0260,BEN-0517,13694.028789897613,120,8708,VN,US,2020-05-08,2020-09-05,Singapore,Shanghai,702.0,0.9205546777756749,0.04789957036728111,0.06148396240118345,0.16590773075660792,0.3838680005028338,0.3749517463046227,0.8870587203989667,0.1035719029190881,0.30000000000000004,0.03137424000868229,0,120
LC-0003957,APP-0367,BEN-0662,198794.75954001636,120,8542,IT,CN,2021-12-28,2022-04-27,Busan,Shanghai,333.0,0.7746094586613739,0.01586525259124035,0.040755621617779,0.15801425865203617,0.6059831310273004,0.467479311711374,1.0636363079013051,0.348122829716628,0.27,0.04013044078224779,0,120
LC-0003958,APP-0048,BEN-0339,87504.50265786482,120,3004,IN,US,2021-01-03,2021-05-03,Busan,Rotterdam,481.0,0.8584061319590495,0.059927278159182605,0.09705147374005768,0.3435116916053109,0.4857528281603193,0.7462026709415852,1.1153294527928472,0.15310248250572944,0.25,0.03914052775012854,0,120
LC-0003959,APP-0107,BEN-0776,17036.13843443397,120,2601,DE,CN,2021-02-21,2021-06-21,Hamburg,Busan,665.0,0.8376980068668584,0.0720869928928565,0.014514885340055335,0.26293719027966944,0.1024741549549859,0.6763952448809749,1.1103279289155235,0.17245889420908853,0.35,0.03357972974170811,0,120
LC-0003960,APP-0473,BEN-0358,358155.5967426372,90,8542,BR,CN,2020-11-11,2021-02-09,Rotterdam,Rotterdam,812.0,0.9725602817549894,0.14941587115158217,0.023969777454124985,0.05507040232566286,0.5640467704068866,0.11696940033215275,0.8770177477397687,0.04655503766921444,0.10000000000000003,0.028187064565158952,0,90
LC-0003961,APP-0429,BEN-0367,8207.071226365259,90,8516,US,US,2021-09-22,2021-12-21,Busan,Shanghai,540.0,0.9206197981064573,0.30507689573182817,0.006391463431408122,0.28503750338921185,0.23883043701551593,0.6215323200675832,1.111247616266902,0.11257059554464649,0.0,0.03558243548953219,1,18
LC-0003962,APP-0328,BEN-0707,34394.0389196247,90,7201,BR,US,2022-06-13,2022-09-11,Hamburg,Busan,843.0,0.9639175810647697,0.0034199349752114957,0.14417739007461292,0.4116178802100095,0.35662485623809026,0.5264203881088748,1.1629758741521021,0.09615726206555132,0.4,0.03227408559542209,0,90
LC-0003963,APP-0189,BEN-0508,68677.20336320775,90,8542,US,NL,2022-02-24,2022-05-25,Rotterdam,Hamburg,323.0,0.9807436010370992,0.1484729094927977,0.04494693253515013,0.6469164129444375,0.34678417615718155,0.9611379893877999,1.2040702881924037,0.1644401978006912,0.06999999999999999,0.042624083481961596,0,90
LC-0003964,APP-0099,BEN-0694,542169.2972685756,60,8542,JP,DE,2022-06-09,2022-08-08,Hamburg,Hamburg,800.0,0.9131437298374774,0.06490308155088188,0.1211368052731713,0.1467722239263641,0.13631383241736364,0.06924903275649763,1.1385761544272754,0.14880547817733325,0.04999999999999999,0.024370532503286156,0,60
LC-0003965,APP-0425,BEN-0632,1136202.9898171627,90,2601,TH,TH,2020-09-26,2020-12-25,Singapore,Rotterdam,387.0,0.9224015307577361,0.045075762690562744,0.004161375204515708,0.4750289406139478,0.48331148195557266,0.844986786320586,0.8637893977376383,0.17022557438123007,0.0,0.039197834041615656,0,90
LC-0003966,APP-0392,BEN-0569,851005.0748990381,90,8542,KR,TH,2021-08-20,2021-11-18,Singapore,Busan,701.0,0.8274187498201817,0.1913134963984263,0.008906896529737075,0.13738479971542658,0.1896401708642935,0.25376933229911647,0.8892214106695419,0.37100939432347235,0.15000000000000002,0.03155770567899972,0,90
LC-0003967,APP-0120,BEN-0193,129325.70087032209,90,8528,CN,TW,2021-07-13,2021-10-11,Rotterdam,Singapore,355.0,0.9630539473358991,0.0025566172918602002,0.14700615629719752,0.25699647104638557,0.2711520334477484,0.3256921773620729,0.8836827451306666,0.1656663704462336,0.15000000000000002,0.03334891133150226,0,90
LC-0003968,APP-0294,BEN-0319,5000.0,90,8528,DE,MY,2020-09-29,2020-12-28,Shanghai,Rotterdam,844.0,0.9251839944742971,0.011461913094691658,0.018272664071260127,0.18483816220396862,0.06257804901850483,0.4018776805906641,1.2930758143474106,0.31915906322708015,0.24999999999999997,0.027150306400084347,0,90
LC-0003969,APP-0309,BEN-0691,292517.4294751062,60,8544,NL,JP,2022-01-31,2022-04-01,Rotterdam,Hamburg,417.0,0.913421376989181,0.024357737111007877,0.006624902037963145,0.11985113650758629,0.234043588591259,0.9874248681219931,0.988378379322552,0.1072232775424416,0.06999999999999999,0.03420191707137749,0,60
LC-0003970,APP-0238,BEN-0492,1477497.9028003558,90,8544,ZA,CN,2022-04-07,2022-07-06,Busan,Shanghai,502.0,0.9421015379522786,0.07938129021304403,0.0931125276614213,0.3235800160779237,0.4523178992749637,0.9833005216086845,1.184398637326974,0.2051772263139798,0.10000000000000003,0.03828246764159332,0,90
LC-0003971,APP-0463,BEN-0224,1035801.0137881145,90,6203,JP,CN,2022-05-05,2022-08-03,LA,LA,649.0,0.9013337173827211,0.019384252654675426,0.061179454793656836,0.5272351446623514,0.2610403225500517,0.5420889424422184,1.0795892122405366,0.11419969219754843,0.30000000000000004,0.034881850657979274,0,90
LC-0003972,APP-0062,BEN-0261,325925.30704906775,120,6203,CN,CN,2022-06-08,2022-10-06,Rotterdam,LA,327.0,0.8921023876215277,0.13229318217313776,0.12143957167594342,0.35819628616506394,0.08387188587903346,0.5068901788305051,0.9558834302505199,0.09631600328036982,0.0,0.03456298803480202,0,120
LC-0003973,APP-0128,BEN-0620,27330.152353428402,90,9999,US,GB,2020-05-26,2020-08-24,LA,LA,613.0,0.7493710029821631,0.04984654632300625,0.06041764069919592,0.11473297174194197,0.5290249390480165,0.3079259239223612,0.8037867460990914,0.2612170281342761,0.03,0.032670806301442236,0,90
LC-0003974,APP-0047,BEN-0142,74016.21683212968,30,6204,JP,IN,2020-05-12,2020-06-11,Rotterdam,LA,460.0,0.9108035670669935,0.0955724560705362,0.031728095423409486,0.4522475543073862,0.06388357248047767,0.4280048286287832,1.2538666907092428,0.12001390166052252,0.25,0.03482823308683345,0,30
LC-0003975,APP-0346,BEN-0089,2960064.4452836188,30,7201,CN,CN,2021-09-05,2021-10-05,Hamburg,Rotterdam,538.0,0.7217186643942789,0.021363434924250774,0.07396510446440678,0.3575429550481742,0.11341808242897983,0.9267600291094282,1.193474923066874,0.43569442790308105,0.0,0.03587139777854998,0,30
LC-0003976,APP-0322,BEN-0612,19436.454855884866,90,8703,IT,CN,2021-10-15,2022-01-13,Busan,Singapore,483.0,0.840296250283277,0.026558125634826305,0.057380455106000636,0.236439841890264,0.23670075318937503,0.2605472243560958,1.2660305666257372,0.2581773585885112,0.27,0.03368474093424895,0,90
LC-0003977,APP-0493,BEN-0230,29092.571852517995,60,8544,IN,ID,2021-01-26,2021-03-27,LA,Rotterdam,763.0,0.9196046217823035,0.02716338000163536,0.06844821428552454,0.2516841565398613,0.2275812103479935,0.38514806260525036,1.0314064210627292,0.050843887337256206,0.09999999999999998,0.027643155991577073,0,60
LC-0003978,APP-0271,BEN-0612,669192.6914745775,90,8703,DE,IN,2020-05-26,2020-08-24,Rotterdam,Busan,551.0,0.861570372906679,0.11330531354032058,0.13430097554565137,0.2166999271664237,0.22672596236168566,0.7014875396533116,1.107422176966876,0.16305409358451792,0.30000000000000004,0.0357867064788192,0,90
LC-0003979,APP-0075,BEN-0426,85242.98742275631,90,9403,DE,CN,2020-09-13,2020-12-12,LA,Busan,714.0,0.820814978273836,0.032284047565214004,0.02220112962305954,0.3379623132156245,0.3367828153233744,0.605949292034054,1.1900634640163088,0.27598015724315533,0.35,0.035468147624315376,0,90
LC-0003980,APP-0225,BEN-0798,27649.621466973633,180,8471,CN,ID,2020-04-25,2020-10-22,Hamburg,Busan,322.0,0.7661840796686591,0.11797464226395224,0.2736456488930121,0.17554932352631936,0.4348832230502421,0.04518104959584912,1.1992192508741781,0.24340777755105747,0.04999999999999999,0.03559328794312185,0,180
LC-0003981,APP-0044,BEN-0419,1610341.4063025443,120,9999,JP,TH,2020-05-21,2020-09-18,Shanghai,LA,675.0,0.9111399875663925,0.11555527769088512,0.05787239956343367,0.39663168819202044,0.2501023637709267,0.4988214326385224,1.0604254681188277,0.09291064472403483,0.25,0.033793277185459755,0,120
LC-0003982,APP-0335,BEN-0693,325001.13942139386,30,8528,JP,JP,2020-06-18,2020-07-18,Singapore,Shanghai,510.0,0.9100962423446561,0.010852741564654562,0.0009108945331929094,0.32968787142403627,0.34076547693218934,0.1656747047756435,0.8357959045256476,0.21531951476482722,0.0,0.031215035454374068,0,30
LC-0003983,APP-0337,BEN-0680,91793.63635317136,90,7201,US,JP,2021-06-10,2021-09-08,Hamburg,LA,629.0,0.8863422655762695,0.0359369468636477,0.0009205628139731251,0.20769256170649378,0.4357656139662235,0.9052988296068415,0.8816487350520323,0.3008497150124631,0.0,0.03444815344468608,0,90
LC-0003984,APP-0428,BEN-0169,29182.886747259883,120,7201,VN,MX,2021-04-06,2021-08-04,LA,Hamburg,765.0,0.93107053375347,0.0004592620834966014,0.07597611494677597,0.25707015901119756,0.2617221614171632,0.9273982166184191,1.2568944452518873,0.1621511350223813,0.04999999999999999,0.030585602913692934,0,120
LC-0003985,APP-0169,BEN-0796,3509941.209213348,60,8542,DE,US,2020-10-27,2020-12-26,Hamburg,LA,682.0,0.9550903421598312,0.060260719097013346,0.05651201358774713,0.42212777434262544,0.2275903067780319,0.635399450445291,0.83921347440727,0.19296701276453104,0.04999999999999999,0.032096333758159276,0,60
LC-0003986,APP-0155,BEN-0596,156893.46260883863,180,8528,IN,ZA,2021-05-03,2021-10-30,LA,Rotterdam,494.0,0.8284277217292387,0.11464867692173897,0.07434997475801952,0.503982272056474,0.3840730688375891,0.9742567638334633,0.8049052125515488,0.08418204237498225,0.15000000000000002,0.04046762309044175,0,180
LC-0003987,APP-0035,BEN-0085,1323767.1000567863,90,6203,ID,TW,2021-08-24,2021-11-22,Shanghai,Rotterdam,424.0,0.7772593324521142,0.08589065624997598,0.03936883774727598,0.47867672391200633,0.3508203105695856,0.4737937198598646,1.174700323664218,0.28942641942468245,0.2,0.03964012620116825,0,90
LC-0003988,APP-0207,BEN-0004,621847.5945845508,30,8528,US,VN,2020-03-28,2020-04-27,LA,Singapore,788.0,0.9472207803207986,0.050999700918747275,0.06392191015288619,0.16274801814192807,0.10028715480113883,0.9016891107118006,0.8007626705708744,0.0772581684089865,0.30000000000000004,0.030255802644542414,0,30
LC-0003989,APP-0237,BEN-0217,74506.9476826851,60,2601,DE,MX,2020-09-09,2020-11-08,Rotterdam,Singapore,442.0,0.7555986812175799,0.02140546063702573,0.09396427008685022,0.25766351713689983,0.2576359943548975,0.12826732274871733,0.8939139817754427,0.3830456476052517,0.4,0.0362507137717442,0,60
LC-0003990,APP-0377,BEN-0012,75401.9433483971,180,6204,IT,ZA,2020-06-30,2020-12-27,Shanghai,Shanghai,319.0,0.9185307471136703,0.0035319593436501156,0.02381222074761997,0.13909866939418147,0.28636216241361245,0.79389743638437,0.9061883463960758,0.3132756935033795,0.37000000000000005,0.03852214475240589,0,180
LC-0003991,APP-0376,BEN-0286,1424700.7461092535,365,8471,US,CN,2020-01-01,2020-12-31,Shanghai,Rotterdam,463.0,0.9359101608347375,0.22004851706550657,0.34243424942028267,0.4438173010411354,0.32885400598837866,0.38376258580336886,1.1495004483357127,0.14571686290510447,0.30000000000000004,0.03906055274461281,0,365
LC-0003992,APP-0070,BEN-0797,1459750.3690017574,180,9999,DE,CN,2020-04-14,2020-10-11,Singapore,Shanghai,305.0,0.8609329909499925,0.09022857824157164,0.0741603461599317,0.260072802874834,0.294779989010461,0.3293270370566088,0.8254119438629822,0.22987870498851123,0.35,0.038388666008202926,0,180
LC-0003993,APP-0142,BEN-0383,9746.13461673063,90,3004,NL,TW,2021-11-21,2022-02-19,Shanghai,LA,707.0,0.8671825779782418,0.04498461576716206,0.17301871502111751,0.1794583936309457,0.6212305031453256,0.22315228145914778,0.8636815652925345,0.44344451834043985,0.21999999999999997,0.03420682787197859,0,90
LC-0003994,APP-0255,BEN-0019,371264.6358449254,120,3004,KR,CN,2022-02-27,2022-06-27,Busan,LA,789.0,0.8559400096574342,0.10173695317521615,0.16648479638380245,0.3976815249716726,0.5003196504499235,0.5139156520020581,0.893124525574795,0.16636733020936828,0.2,0.034832841562455065,0,120
LC-0003995,APP-0167,BEN-0395,135696.73605958518,60,6204,PL,MX,2020-05-25,2020-07-24,Rotterdam,LA,537.0,0.8844555952636415,0.08057155241405613,0.04728173090919197,0.4746553558501677,0.3762470877502317,0.12437493016668888,1.11851964967726,0.05514836939283187,0.3,0.035296639055359784,0,60
LC-0003996,APP-0012,BEN-0175,34544.90170819239,90,2601,JP,JP,2021-11-21,2022-02-19,Busan,Rotterdam,637.0,0.8825774005958898,0.038231508250338504,0.044016988438529775,0.2843301646719135,0.22211664569309522,0.042261410440967206,0.9118645571782673,0.23995650606142774,0.0,0.028184327418088947,0,90
LC-0003997,APP-0422,BEN-0684,241016.13057412446,120,6203,JP,US,2020-08-15,2020-12-13,LA,Hamburg,827.0,0.9897486678972031,0.009095953241001119,0.017534176653664343,0.34980552683191696,0.22724820433807005,0.7943457339587622,1.224666676256117,0.1260284535076223,0.0,0.028660530804776558,0,120
LC-0003998,APP-0365,BEN-0072,21495.6273319168,365,8703,CN,CN,2020-05-05,2021-05-05,Busan,Rotterdam,808.0,0.9897409422060509,0.03448286133398756,0.0029904292468307895,0.14661918582179,0.2309730585222861,0.09310194661679583,0.9934235724899829,0.46357949924920494,0.0,0.02550847548492247,0,365
LC-0003999,APP-0260,BEN-0616,80847.25947606757,90,8516,CN,TW,2020-07-30,2020-10-28,Busan,Shanghai,322.0,0.9924135972662036,0.02888412823210659,0.03159694481001742,0.2837721215520293,0.2378104537478432,0.13605521351628225,1.0405042954044892,0.3357030086742666,0.15000000000000002,0.033770997006106425,0,90
LC-0004000,APP-0158,BEN-0356,49133.15796576317,90,9403,IN,CN,2022-04-07,2022-07-06,Singapore,Hamburg,337.0,0.7761063934415191,0.13687513865000384,0.129929102924962,0.23828502858277523,0.23328947552165824,0.4999962299057965,0.9880323525196346,0.11113875492499929,0.04999999999999999,0.03609545306586613,0,90
LC-0004001,APP-0421,BEN-0015,76903.99492590118,60,8471,CN,CN,2020-11-04,2021-01-03,LA,Hamburg,510.0,0.9614208364615645,0.16541853579745688,0.007903850902638386,0.45155928597533224,0.10186668876339396,0.48991344212097576,1.000816619523384,0.19122265378916706,0.0,0.03363876558352342,0,60
LC-0004002,APP-0017,BEN-0538,146207.51972856504,90,6203,JP,DE,2021-10-28,2022-01-26,Singapore,Shanghai,453.0,0.9622807037304699,0.08522169592935956,0.06546448064020458,0.2988774766173796,0.12392872204148725,0.3026210269567652,1.0268089058669838,0.4118476796948762,0.04999999999999999,0.032656393452489704,0,90
LC-0004003,APP-0223,BEN-0364,35477.35934735585,30,8528,US,CN,2021-03-12,2021-04-11,Rotterdam,Rotterdam,385.0,0.8040939806986737,0.038052825877478116,0.004848001310262573,0.11799468412730683,0.29710776880519846,0.3342998711836134,0.94079534544577,0.054731430335128964,0.30000000000000004,0.03440341043031664,0,30
LC-0004004,APP-0400,BEN-0617,1723329.172338727,180,2601,CN,VN,2021-01-27,2021-07-26,Shanghai,Shanghai,383.0,0.8566393255175178,0.012515818240855776,0.26452938853418073,0.5708430574932232,0.5989293315744211,0.266998182651044,1.0486467332254255,0.19485780292804944,0.0,0.038168045521501624,0,180
LC-0004005,APP-0476,BEN-0494,341097.9130489508,30,8544,JP,ZA,2022-01-01,2022-01-31,Rotterdam,Rotterdam,748.0,0.9509463262519063,0.0776222747194313,0.06560777069645554,0.2695050027153821,0.5629685726582119,0.5118095304053457,0.995860120562542,0.24222733715511974,0.4,0.035931008470134945,0,30
LC-0004006,APP-0125,BEN-0629,2402077.49205432,120,6203,VN,BR,2022-06-11,2022-10-09,LA,Shanghai,406.0,0.9548619931663411,0.026008073669022386,0.016226892952058036,0.3922165674343045,0.09100002723402618,0.15813991278863881,0.9083216462203925,0.18596329433568132,0.10000000000000003,0.03144802834522845,0,120
LC-0004007,APP-0325,BEN-0368,128012.09701719187,60,9999,US,KR,2021-08-08,2021-10-07,Busan,Busan,563.0,0.9031323003479697,0.26356512272436866,0.06069262858133253,0.34907053210633054,0.37145643132149037,0.9867339160289754,1.2404994978098325,0.03825953671705123,0.1,0.039059080755698576,0,60
LC-0004008,APP-0094,BEN-0006,71454.4209766458,90,6204,TW,DE,2022-02-03,2022-05-04,Busan,LA,324.0,0.9691257255672379,0.09947639466796405,0.2066564293264325,0.21062680943323706,0.25097829274704897,0.22926463602017788,0.8582127095529872,0.2445142268994241,0.19999999999999998,0.03485090075617005,0,90
LC-0004009,APP-0057,BEN-0104,2275302.165937199,60,3004,CN,CA,2020-05-11,2020-07-10,Shanghai,LA,641.0,0.8197762080444887,0.027552974363311788,0.11824934774156243,0.29445302344507496,0.2524452853053671,0.843637728670184,0.831508843544781,0.11831924477250945,0.35,0.0356165559800206,0,60
LC-0004010,APP-0176,BEN-0367,68385.11002289403,90,8708,CN,IT,2022-03-21,2022-06-19,Busan,Rotterdam,707.0,0.9129944892392795,0.10443624574339513,0.05672152122778846,0.3025886838719905,0.20780280925146524,0.9461286790474198,0.8882922971185058,0.08541834385127413,0.27,0.034541140154416713,0,90
LC-0004011,APP-0442,BEN-0317,124562.3866557951,90,8471,PL,GB,2020-06-14,2020-09-12,Busan,Singapore,628.0,0.8421937986247902,0.06273018358277918,0.02052068565781508,0.4929566967978388,0.07636765464675684,0.2952629754565388,1.0423673697200777,0.3496830265312577,0.08000000000000002,0.03218685274958193,0,90
LC-0004012,APP-0344,BEN-0635,479294.7903240545,120,8516,SG,CN,2020-06-20,2020-10-18,Busan,Singapore,456.0,0.9440611447261961,0.12197078718133621,0.024828077418433948,0.38803144371362763,0.31406116558055414,0.15795444526771818,0.9463709588306676,0.35858034903201985,0.37,0.037603378113307676,0,120
LC-0004013,APP-0244,BEN-0329,25423.04404449398,180,7201,DE,CN,2022-02-01,2022-07-31,Hamburg,Rotterdam,343.0,0.884307798616632,0.0013893266485529544,0.24076591625902857,0.2619462127559612,0.19970131717253192,0.7107878161030726,1.2890156642840882,0.2083031260967165,0.35,0.037562791363875886,0,180
LC-0004014,APP-0141,BEN-0688,473043.21511988994,90,9403,DE,CN,2021-03-10,2021-06-08,LA,Busan,520.0,0.9173748458043727,0.20893778558136455,0.018757099620942297,0.4763927970803374,0.15762952234130373,0.6494267520682631,1.2998614220513425,0.2901931083397417,0.35,0.03972669452004875,0,90
LC-0004015,APP-0070,BEN-0150,390436.49072465324,90,8528,FR,US,2020-08-12,2020-11-10,Hamburg,LA,731.0,0.938055921376336,0.04628988486014458,0.15790190267873602,0.36927662877184914,0.13661201315157986,0.16067588082111262,1.1326603787205165,0.41900753366432986,0.03,0.028577859923608714,0,90
LC-0004016,APP-0135,BEN-0307,1092509.5824740916,180,8516,IN,CN,2020-01-25,2020-07-23,Busan,Shanghai,365.0,0.9447025438151195,0.0074829300487467545,0.002230424983622879,0.3479459561463595,0.41128740802945707,0.8282252326755317,1.134570239569228,0.14520455633027157,0.04999999999999999,0.037207869956623243,0,180
LC-0004017,APP-0076,BEN-0605,618508.8345318731,60,2710,CN,ID,2020-07-15,2020-09-13,Rotterdam,Shanghai,752.0,0.9250606661394791,0.1315815664502075,0.03736378246210661,0.14907357032781343,0.6080072393944803,0.8965177135939759,1.2298553448682763,0.34902098402477966,0.04999999999999999,0.0356691504859089,0,60
LC-0004018,APP-0093,BEN-0099,1143915.4368088434,180,6203,CN,CN,2022-01-11,2022-07-10,LA,Hamburg,802.0,0.7553788527396817,0.05361067141771106,0.015263926171223175,0.2035937136677131,0.18061105369395344,0.09608738393810234,0.8503447621962651,0.1374564434224042,0.0,0.025862127855632237,0,180
LC-0004019,APP-0343,BEN-0257,137911.45796036968,365,8544,CN,CN,2020-01-04,2021-01-03,Singapore,Shanghai,634.0,0.8475543547910073,0.018180743124678614,0.012104829838537811,0.16799641557566125,0.4409996885256355,0.8723948193572183,1.290274564797988,0.26109077579987666,0.0,0.033705669085495396,0,365
LC-0004020,APP-0066,BEN-0601,44622.54582000163,180,8703,TW,ID,2022-04-08,2022-10-05,Hamburg,LA,764.0,0.8079789145201091,0.012988465046973877,0.06876965751176209,0.13366583430469936,0.25021228445640703,0.42479081630947757,1.1323169048577093,0.36408233264844175,0.2,0.0301771096677073,0,180
LC-0004021,APP-0023,BEN-0471,3855372.2419116464,90,6204,KR,BD,2021-11-27,2022-02-25,Hamburg,Rotterdam,454.0,0.8578996537701549,0.013489461942201766,0.027732446412798276,0.34147442442356457,0.2210305322888915,0.6537268943377594,1.1144477905032601,0.22949073828252853,0.4,0.037680819983148955,0,90
LC-0004022,APP-0271,BEN-0622,16480.886207046013,120,9403,US,CN,2020-07-03,2020-10-31,Shanghai,Rotterdam,641.0,0.8932089747177077,0.020678453141081837,0.024386691366794472,0.12981782401812036,0.32773639178239883,0.7819627792706171,1.182167720109517,0.09673317208885347,0.30000000000000004,0.033285140598574604,0,120
LC-0004023,APP-0143,BEN-0412,19153.301497151046,90,7201,CN,US,2021-10-26,2022-01-24,Busan,Singapore,698.0,0.9420793529331343,0.00993789249798682,0.039000539387007774,0.4148882198821866,0.22152123232872567,0.8558775228831279,0.8730682179247893,0.07523657130112024,0.30000000000000004,0.03394712960699265,0,90
LC-0004024,APP-0227,BEN-0687,379910.9114877996,90,8703,CN,NL,2021-04-11,2021-07-10,LA,Busan,693.0,0.8264143182797933,0.0202225738708395,0.2274260917169616,0.036046515520620284,0.35631408357663585,0.8156654215097956,0.8579996567411413,0.24546344746300103,0.37,0.034127186785865744,0,90
LC-0004025,APP-0069,BEN-0701,1862590.972365361,365,8544,BR,AU,2020-11-08,2021-11-08,Busan,Singapore,685.0,0.8995924070845381,0.0007755800212567434,0.015361076816491272,0.2051998851035612,0.2822451268145766,0.35221930687052116,1.1840321022397386,0.4243870113528393,0.47000000000000003,0.0336412528352021,0,365
LC-0004026,APP-0104,BEN-0779,216279.3782770648,60,8708,ID,VN,2021-03-30,2021-05-29,Busan,Singapore,406.0,0.9450735693954472,0.03982845939776881,0.0546302194111355,0.1577023675993637,0.07669058780306344,0.2683667400781018,0.8651085997823378,0.11564385446717079,0.04999999999999999,0.029243605689552848,0,60
LC-0004027,APP-0220,BEN-0097,728654.9283075879,120,7201,IN,DE,2020-01-07,2020-05-06,Busan,Singapore,801.0,0.8971632867962713,0.09137494055295363,0.033735486860643774,0.2990434702060791,0.2557188818017977,0.4442738059607131,1.1596218341910451,0.12887130865952467,0.30000000000000004,0.03146665650134367,0,120
LC-0004028,APP-0345,BEN-0472,8154.261139398011,90,8528,TW,MX,2022-03-03,2022-06-01,Rotterdam,LA,675.0,0.8931536990220991,0.03562284721788492,0.11565663106072105,0.5247733439892214,0.6075400135066784,0.8465208000902584,1.2267207545945187,0.05589755035807451,0.2,0.038369671088627225,0,90
LC-0004029,APP-0207,BEN-0091,76932.41258380939,60,8544,US,TW,2021-12-08,2022-02-06,Shanghai,Busan,364.0,0.9805961634153154,0.024494560337233573,0.020993317696165487,0.43162195289127103,0.2438302385330678,0.4480490900431765,0.931642574971717,0.14924030023915255,0.15,0.035321920546138925,0,60
LC-0004030,APP-0270,BEN-0183,9789.623618551112,120,7201,KR,CN,2020-06-10,2020-10-08,Rotterdam,Shanghai,651.0,0.8312262082065335,0.02077345399707337,0.0029289431065122632,0.3148009559731061,0.17879497594935556,0.7920263596075375,1.098184631204215,0.14044180004370868,0.2,0.03332047107612499,0,120
LC-0004031,APP-0260,BEN-0240,524718.0959915398,120,8516,DE,DE,2020-03-30,2020-07-28,Singapore,Hamburg,800.0,0.9099575117553013,0.11797934830704247,0.037448316625550405,0.2620157811836063,0.08613458191217568,0.9108352867190145,1.0378904546262586,0.2500243503585058,0.0,0.030384497956710946,0,120
LC-0004032,APP-0134,BEN-0516,15980.955485487804,90,6203,CN,FR,2021-01-16,2021-04-16,Busan,Singapore,313.0,0.8996692327569253,0.06668992722333905,0.09429159486061595,0.21208663457634147,0.5340548271158366,0.733482782701246,1.1909475428920677,0.30095410470246753,0.33,0.041777007646905284,0,90
LC-0004033,APP-0139,BEN-0344,23939.180113067112,180,2710,JP,MX,2021-02-18,2021-08-17,Shanghai,Rotterdam,787.0,0.8961543488860636,0.04906816684705479,0.02921757765443236,0.277411702279763,0.17268766835476057,0.35211603464233443,1.1144941631023988,0.4857180281681858,0.35,0.03197993915374075,0,180
LC-0004034,APP-0212,BEN-0691,351877.29759854166,90,6204,FR,CN,2021-11-26,2022-02-24,Hamburg,Singapore,481.0,0.9113044445273307,0.008495599299418994,0.007150135138184781,0.4967178031088363,0.2567622125594592,0.47650820121036597,1.187757325501402,0.2226786357680493,0.33,0.036976344278248245,0,90
LC-0004035,APP-0016,BEN-0238,800295.671726372,180,8542,CN,BR,2022-01-26,2022-07-25,Singapore,Rotterdam,463.0,0.909276835013868,0.0012348150861038938,0.0019839288023743395,0.05916456293431454,0.427244449440181,0.5863578635848686,1.1713777698419234,0.20923144881725714,0.10000000000000003,0.03316202799407022,0,180
LC-0004036,APP-0342,BEN-0493,128225.77260907678,120,8708,JP,VN,2020-02-27,2020-06-26,LA,LA,568.0,0.9055911243559691,0.022357192061251783,0.010831612591605939,0.10922230730909878,0.13551136905695707,0.04798816899916303,1.117747539702251,0.3685366905158752,0.30000000000000004,0.029736583622524168,0,120
LC-0004037,APP-0307,BEN-0610,382796.4849941183,180,7201,IT,US,2020-08-07,2021-02-03,LA,Hamburg,693.0,0.5498876907359971,0.08049217824880493,0.00370129244127229,0.4962059752745596,0.09208399417449008,0.9160149326468683,0.9790547245615757,0.219436684755464,0.03,0.03609076798190941,0,180
LC-0004038,APP-0153,BEN-0784,364645.9822709695,60,8703,TW,US,2021-06-11,2021-08-10,Hamburg,Busan,356.0,0.9482989207346781,0.010316823693130965,0.004566286661335093,0.24160009864281518,0.17595636566430625,0.35076379487873366,1.074984803727022,0.05726072115024316,0.15,0.03210885647956491,0,60
LC-0004039,APP-0186,BEN-0196,117813.68451778527,90,8708,JP,US,2020-12-07,2021-03-07,Rotterdam,Rotterdam,445.0,0.8973345405389568,0.12146615337375437,0.003386264758111623,0.20819931366507807,0.21089647348037316,0.11690332014664073,1.230043540391472,0.26092797136027085,0.0,0.03144633732808913,0,90
LC-0004040,APP-0164,BEN-0586,31506.2675754415,180,9999,CN,ZA,2022-06-10,2022-12-07,Rotterdam,Shanghai,744.0,0.8745408975948126,0.2144188625574395,0.06235169256918571,0.29892446727263405,0.4053259817657468,0.49493111756389185,1.2217655749939422,0.1789822075579752,0.10000000000000003,0.03421514668455975,0,180
LC-0004041,APP-0325,BEN-0067,379776.0858736388,30,7201,FR,CN,2021-08-17,2021-09-16,LA,Busan,429.0,0.7637031694733498,0.07147144135048614,0.14072466561357444,0.5244991928535528,0.18843722376968536,0.2861717652214669,1.0744806562740972,0.43455152722634166,0.33,0.03935803593465442,0,30
LC-0004042,APP-0379,BEN-0434,408253.48048077297,90,9999,CN,GB,2020-10-17,2021-01-15,Hamburg,Hamburg,492.0,0.9241622440404973,0.0010483324460231675,0.07008999074157728,0.32117051571167005,0.36649411639189394,0.6298991747014271,0.8515324609205436,0.16338030387279676,0.33,0.03655252458571698,0,90
