source_id,target_id,edge_type,volume_usd,payment_terms_days,reliability_score,transit_time_days,modal_type
SUP-0317,SUP-0465,finances,575429.3046416317,60,0.7669761003156671,6,rail
SUP-0182,SUP-0225,supplies,10355292.152505277,90,0.9514358980483824,2,air
SUP-0017,SUP-0487,supplies,3141265.6872289386,60,0.9122766722249774,21,ocean
SUP-0308,SUP-0384,supplies,2841868.4420511806,45,0.9719041272719827,2,air
SUP-0019,SUP-0323,supplies,115820.75534929457,120,0.9199479880719005,14,ocean
SUP-0100,SUP-0360,ships_via,1914505.1170186512,45,0.7500584107961651,16,ocean
SUP-0081,SUP-0093,ships_via,364372.0071135973,90,0.8220080699439568,9,ocean
SUP-0025,SUP-0001,ships_via,21856124.719466466,90,0.8031008599445972,1,air
SUP-0205,SUP-0413,ships_via,969553.391921522,45,0.8364589668456989,20,ocean
SUP-0436,SUP-0354,supplies,658678.3103413186,90,0.7449040687776937,44,ocean
SUP-0152,SUP-0468,finances,346750.6309534212,30,0.986312618936068,16,ocean
SUP-0119,SUP-0254,finances,189567.210844171,45,0.9369805463659285,18,ocean
SUP-0403,SUP-0192,supplies,110428.11815902368,60,0.9127791188180581,9,ocean
SUP-0468,SUP-0419,ships_via,954614.4836352963,90,0.803846082297724,25,ocean
SUP-0150,SUP-0470,finances,783528.5839690639,120,0.7067802702045477,2,air
SUP-0023,SUP-0404,supplies,7706548.267265379,60,0.8804412223110928,15,rail
SUP-0380,SUP-0413,supplies,195825.556046978,60,0.8933862101926532,17,ocean
SUP-0325,SUP-0085,supplies,517781.9084303602,120,0.7060386660565496,12,rail
SUP-0498,SUP-0434,owns,3216135.249267604,90,0.7342486803054357,3,air
SUP-0332,SUP-0010,ships_via,241988.65695772922,30,0.8181412955009091,3,air
SUP-0464,SUP-0377,ships_via,527536.4207126559,60,0.8180253093016445,15,ocean
SUP-0078,SUP-0098,finances,126071.74147243804,60,0.8225679426798893,4,air
SUP-0082,SUP-0020,supplies,2394089.2596607357,60,0.8209698532317031,3,road
SUP-0332,SUP-0370,owns,215603.11905756488,60,0.7321892750533114,12,ocean
SUP-0373,SUP-0169,supplies,354931.868011156,90,0.6692662049922801,5,air
SUP-0193,SUP-0435,ships_via,106057.30400444023,90,0.6241161685798189,15,ocean
SUP-0215,SUP-0141,supplies,363703.6839329142,60,0.7588590052092059,2,air
SUP-0190,SUP-0350,supplies,34163005.40879966,90,0.8202867084107088,7,road
SUP-0023,SUP-0321,supplies,3441498.319721783,60,0.9292063807363659,19,ocean
SUP-0438,SUP-0410,supplies,7062641.835923269,90,0.8080234003201963,8,ocean
SUP-0453,SUP-0430,supplies,1337680.3623683918,45,0.9422621558341161,4,air
SUP-0476,SUP-0293,supplies,24884513.566322725,60,0.9467627752869566,14,ocean
SUP-0252,SUP-0172,ships_via,6812014.38194554,60,0.9258641324620577,3,air
SUP-0085,SUP-0253,finances,1309485.7884412473,60,0.4866388385079488,5,road
SUP-0202,SUP-0300,supplies,726556.3066547662,90,0.9238934016810463,16,ocean
SUP-0342,SUP-0485,supplies,390963.1492533705,60,0.8211836088454407,2,road
SUP-0086,SUP-0087,supplies,254212716.77385393,60,0.9176223427629968,6,rail
SUP-0077,SUP-0040,ships_via,378668.3094659828,60,0.6504737566805598,13,rail
SUP-0496,SUP-0232,ships_via,3239478.68430796,90,0.9660641689408256,39,ocean
SUP-0017,SUP-0210,owns,2576031.7652114024,90,0.6209293061922627,16,ocean
SUP-0299,SUP-0450,supplies,249845.16973505873,90,0.9319386360602065,10,ocean
SUP-0074,SUP-0139,supplies,8452951.527378187,90,0.6804206880785942,3,air
SUP-0010,SUP-0074,finances,278410.03210949566,90,0.770771153602247,9,ocean
SUP-0317,SUP-0061,ships_via,1099263.7171850607,45,0.8442842120603729,23,ocean
SUP-0091,SUP-0447,supplies,1586754.5695583085,90,0.8936399335263424,14,ocean
SUP-0363,SUP-0302,finances,57388.06358722351,60,0.841873627583082,15,rail
SUP-0412,SUP-0488,supplies,32524769.149539545,90,0.8133101382543312,13,ocean
SUP-0253,SUP-0131,supplies,2307221.1123018987,120,0.9524373782356267,7,road
SUP-0083,SUP-0040,supplies,49925.09800296967,60,0.8756255406004088,7,ocean
SUP-0475,SUP-0231,finances,62618.0112112906,60,0.6262028428964341,5,road
SUP-0186,SUP-0086,finances,1108181.2701904117,45,0.7965177302619662,6,road
SUP-0382,SUP-0068,supplies,669638.5205500296,120,0.8466225653199667,8,rail
SUP-0096,SUP-0441,supplies,7938802.620172396,60,0.8510057236115821,5,road
SUP-0080,SUP-0194,supplies,3120735.655685424,90,0.9436588792529697,16,ocean
SUP-0337,SUP-0035,supplies,2004927.4272274561,30,0.8828788159417843,21,ocean
SUP-0103,SUP-0100,finances,582296.027921327,45,0.7154453661465588,17,ocean
SUP-0266,SUP-0183,supplies,1897449.264831258,30,0.7104170853856322,16,ocean
SUP-0298,SUP-0448,finances,1166230.129417857,90,0.5790815807751019,14,rail
SUP-0061,SUP-0319,ships_via,456232.2918430867,45,0.8926390369313683,8,ocean
SUP-0166,SUP-0261,supplies,18997999.917678937,120,0.8401769642173506,2,air
SUP-0096,SUP-0291,ships_via,8817723.37821828,90,0.775049004736391,8,ocean
SUP-0000,SUP-0399,ships_via,384181.180724591,120,0.8269139405774827,3,air
SUP-0474,SUP-0096,supplies,5926747.872778431,60,0.49336904609036336,3,air
SUP-0012,SUP-0242,supplies,2469728.9768563122,60,0.5255744180436844,8,road
SUP-0414,SUP-0193,finances,3287.433590094947,30,0.9086381096683873,16,ocean
SUP-0204,SUP-0021,ships_via,93612.67016231126,60,0.9945769699178412,2,air
SUP-0138,SUP-0275,ships_via,3436428.569823404,60,0.7974993344696208,3,air
SUP-0261,SUP-0347,supplies,1889546.9371601597,45,0.790707893373853,6,ocean
SUP-0457,SUP-0333,ships_via,3456206.3573807837,120,0.9479317101246203,8,rail
SUP-0326,SUP-0023,ships_via,16656.48948757591,30,0.7570792338028739,1,air
SUP-0040,SUP-0197,supplies,657529.2443583974,60,0.7266557950243299,15,ocean
SUP-0381,SUP-0197,supplies,23020170.738656312,90,0.9129163103722805,12,ocean
SUP-0381,SUP-0077,supplies,3740159.4509347337,60,0.8784214433740045,13,ocean
SUP-0484,SUP-0273,ships_via,3036854.9733855333,45,0.8512060498983651,9,ocean
SUP-0101,SUP-0265,supplies,11715053.759422835,120,0.8527742431093333,2,air
SUP-0419,SUP-0389,finances,17354718.728136417,45,0.8292348252471365,3,air
SUP-0185,SUP-0381,supplies,1580191.2192697043,60,0.7865731894325673,7,ocean
SUP-0177,SUP-0449,finances,691663.3974324334,45,0.771618954098078,6,road
SUP-0316,SUP-0212,supplies,8555490.209008878,30,0.6372983039559557,3,road
SUP-0267,SUP-0102,ships_via,2334835.559050988,60,0.735215821306629,7,ocean
SUP-0114,SUP-0270,supplies,477326.74181873957,90,0.8266133809987132,8,road
SUP-0107,SUP-0331,ships_via,107294.24092747539,60,0.8322924934861968,8,road
SUP-0325,SUP-0166,owns,608666.7095205447,60,0.9205680924088788,11,ocean
SUP-0484,SUP-0235,supplies,1452326.4946196098,30,0.9670774833016984,11,ocean
SUP-0114,SUP-0459,supplies,1000004.009182993,120,0.8479834966437886,2,air
SUP-0267,SUP-0383,supplies,4538312.883444707,45,0.7101902557585932,10,ocean
SUP-0153,SUP-0304,supplies,4149226.253955027,60,0.6184566413538297,10,ocean
SUP-0124,SUP-0469,finances,899519.8778503292,30,0.7369653614659262,11,rail
SUP-0397,SUP-0007,supplies,648271.4629752802,30,0.8233614008708224,6,air
SUP-0362,SUP-0266,ships_via,2849167.595445132,45,0.803974245386919,4,road
SUP-0239,SUP-0133,supplies,311058.26616877195,45,0.6409485211503297,21,ocean
SUP-0243,SUP-0143,finances,6042697.481362764,60,0.8328911194132818,5,road
SUP-0212,SUP-0392,supplies,1655371.3780720958,60,0.8403303533008156,2,road
SUP-0498,SUP-0399,owns,1788055.1553675914,90,0.9522123074118589,13,ocean
SUP-0473,SUP-0243,supplies,118928.62007739901,45,0.8577210461464105,13,ocean
SUP-0037,SUP-0263,owns,671552.800333981,60,0.6352475287710069,25,ocean
SUP-0408,SUP-0299,ships_via,1469666.594281364,60,0.8483242531239861,9,road
SUP-0167,SUP-0441,supplies,674676.3662099316,45,0.954127945311316,11,rail
SUP-0326,SUP-0010,finances,32713.420388107737,30,0.9515642993671114,8,road
SUP-0470,SUP-0283,supplies,4770.278713088149,30,0.7205667151754799,13,ocean
SUP-0210,SUP-0033,supplies,1713721.618184644,30,0.9042853776172316,21,ocean
SUP-0230,SUP-0468,supplies,194908.119565071,60,0.8737742622684809,5,road
SUP-0313,SUP-0119,finances,13067338.11811192,30,0.7774477454927924,21,ocean
SUP-0155,SUP-0008,ships_via,535284.4275330364,60,0.8925509184815935,22,ocean
SUP-0131,SUP-0404,supplies,3415213.2763117235,60,0.8969066667127894,13,rail
SUP-0302,SUP-0369,finances,5822010.08437223,60,0.8101483045224377,7,rail
SUP-0103,SUP-0450,supplies,631844.9094637538,45,0.7590705506667973,8,rail
SUP-0332,SUP-0173,supplies,225271.24669598383,60,0.9101653218528643,18,ocean
SUP-0124,SUP-0138,supplies,1583529.7960869696,60,0.7505955681958933,4,air
SUP-0046,SUP-0334,supplies,63621.039925892386,120,0.6200094549176163,5,road
SUP-0050,SUP-0472,ships_via,1541691.0624207119,30,0.7745689945305478,4,road
SUP-0129,SUP-0471,supplies,14319331.162347067,30,0.9167749994752629,15,ocean
SUP-0051,SUP-0199,supplies,1017975.2281637626,90,0.7502901789867826,12,ocean
SUP-0154,SUP-0326,supplies,1177091.8160080314,60,0.7196050886456108,12,ocean
SUP-0208,SUP-0413,finances,39082.42077669972,45,0.6818151268257214,6,air
SUP-0122,SUP-0372,ships_via,1919832.7038447515,90,0.8680085473545387,4,road
SUP-0267,SUP-0300,supplies,3299373.2486591465,60,0.9429728482558535,12,rail
SUP-0191,SUP-0079,ships_via,7287.539047084508,90,0.8573825897341957,5,road
SUP-0040,SUP-0315,supplies,921023.6226971543,30,0.775707666498768,8,ocean
SUP-0167,SUP-0085,finances,848616.7399772588,60,0.8907806432498155,8,ocean
SUP-0006,SUP-0225,supplies,3339907.602105907,60,0.7259733372835541,13,ocean
SUP-0365,SUP-0286,supplies,5148991.250168143,90,0.9002583610069443,4,rail
SUP-0221,SUP-0013,supplies,4792103.779133695,60,0.6891070497153119,29,ocean
SUP-0299,SUP-0215,supplies,166911.24850103824,60,0.7746219710864921,12,ocean
SUP-0071,SUP-0156,supplies,6539291.934151208,120,0.5763283344297292,4,road
SUP-0214,SUP-0055,ships_via,10398240.066787058,120,0.8050278815918384,4,air
SUP-0404,SUP-0323,supplies,6700987.27151736,45,0.856635910498531,4,road
SUP-0100,SUP-0364,supplies,8061141.23359779,60,0.7804971095293108,18,ocean
SUP-0492,SUP-0446,ships_via,2484320.3710901416,90,0.8870068324010164,3,road
SUP-0210,SUP-0349,ships_via,3191626.462667761,90,0.7550894375520464,14,ocean
SUP-0068,SUP-0091,finances,1962304.55192286,120,0.5333411041716581,7,road
SUP-0090,SUP-0045,supplies,5892919.9722154,90,0.9691955663678904,3,road
SUP-0231,SUP-0411,finances,63095331.51759252,90,0.734926668214149,17,ocean
SUP-0476,SUP-0024,ships_via,8895091.717788298,30,0.7780302237172392,5,ocean
SUP-0235,SUP-0190,supplies,3195657.1108786347,60,0.8546632624084708,23,ocean
SUP-0086,SUP-0189,supplies,151878844.7195791,60,0.5152226972757689,11,ocean
SUP-0194,SUP-0090,supplies,617517.6702050283,90,0.8951891670867226,4,road
SUP-0429,SUP-0316,supplies,3304754.1657417626,60,0.9304900191142141,13,ocean
SUP-0492,SUP-0385,ships_via,1880744.5242398484,60,0.6763143363110516,9,ocean
SUP-0307,SUP-0446,ships_via,200240.10427967273,60,0.7397909941870392,3,road
SUP-0432,SUP-0234,supplies,75608.23680492642,120,0.8248771492059617,6,road
SUP-0405,SUP-0217,supplies,4329599.580554749,60,0.8543964887621097,3,air
SUP-0212,SUP-0101,finances,2174618.8065319043,90,0.837227289809612,2,air
SUP-0444,SUP-0042,supplies,88585403.16622804,90,0.7867732397987367,17,ocean
SUP-0037,SUP-0420,supplies,857021.2089941612,60,0.757614615365841,17,ocean
SUP-0401,SUP-0420,owns,8871570.096037295,60,0.8406462524044265,4,road
SUP-0290,SUP-0490,supplies,993629.1563036572,60,0.8026214191651597,1,air
SUP-0294,SUP-0062,ships_via,1742275.8855105059,90,0.3086270741720997,13,ocean
SUP-0467,SUP-0210,ships_via,3637612.131162221,45,0.8842330474636386,11,rail
SUP-0133,SUP-0318,supplies,6378316.694547437,120,0.746374793610237,4,road
SUP-0098,SUP-0440,supplies,1054494.1360346496,90,0.9878699556680028,11,ocean
SUP-0330,SUP-0206,finances,579836.9724741583,60,0.7912960376791248,3,air
SUP-0370,SUP-0069,supplies,2497060.4412083174,30,0.7644490844376316,23,ocean
SUP-0002,SUP-0454,supplies,2438758.605407381,45,0.8855968505925226,7,rail
SUP-0249,SUP-0041,supplies,25940.310917679875,45,0.9135673904202465,12,ocean
SUP-0188,SUP-0352,ships_via,2150397.355460217,45,0.8645200901414551,14,road
SUP-0409,SUP-0183,supplies,3293248.4051013566,45,0.8955610883611236,5,road
SUP-0428,SUP-0000,supplies,62976809.773237504,120,0.8505964537855226,8,ocean
SUP-0069,SUP-0262,supplies,19405370.647328433,90,0.7550766279632365,4,road
SUP-0290,SUP-0186,supplies,1052295.1027457884,90,0.9167075525841877,10,ocean
SUP-0361,SUP-0218,ships_via,1551758.202766641,60,0.6893187818267242,16,ocean
SUP-0130,SUP-0090,finances,3725455.2141135223,90,0.9545798035593389,15,ocean
SUP-0466,SUP-0336,supplies,30956.28630031482,90,0.4970246026219698,2,air
SUP-0446,SUP-0141,ships_via,13982942.72430166,60,0.8494993869090424,6,air
SUP-0086,SUP-0076,ships_via,144743794.73326212,90,0.8909779101820561,14,ocean
SUP-0007,SUP-0199,ships_via,80735.91099270775,90,0.8667336738566337,2,air
SUP-0289,SUP-0093,supplies,7151096.557242239,120,0.9568059997317344,1,air
SUP-0441,SUP-0270,supplies,1648974.2562470525,60,0.9568924034163536,9,ocean
SUP-0341,SUP-0266,ships_via,7005.666341375025,90,0.915471227695437,6,rail
SUP-0379,SUP-0399,ships_via,4746175.020687272,60,0.9260534807990226,12,ocean
SUP-0359,SUP-0489,ships_via,3495888.376207832,60,0.9375608856706471,2,air
SUP-0073,SUP-0043,supplies,132345.4499042512,60,0.9636992018587817,6,road
SUP-0033,SUP-0018,supplies,882577.6635398752,60,0.7031149805014428,7,rail
SUP-0031,SUP-0220,supplies,2386110.2766829124,60,0.8649799886452915,19,ocean
SUP-0491,SUP-0033,supplies,52156454.53916575,30,0.7572740963128985,17,ocean
SUP-0475,SUP-0425,supplies,74160.27614097092,45,0.6943355157092527,3,air
SUP-0416,SUP-0403,supplies,561072.451865143,90,0.6968575513094931,7,road
SUP-0033,SUP-0216,supplies,822697.3801641818,90,0.9443018944470826,11,road
SUP-0444,SUP-0480,supplies,139717923.31807566,90,0.7900347907500828,3,road
SUP-0486,SUP-0259,owns,206561.97696481642,60,0.9538255015687885,7,road
SUP-0392,SUP-0272,supplies,225563.64631328327,120,0.8323321765867905,16,ocean
SUP-0210,SUP-0389,supplies,2299519.1928855344,60,0.8076760273040339,21,ocean
SUP-0046,SUP-0275,ships_via,33770.29568849695,60,0.9404977269264976,14,ocean
SUP-0176,SUP-0356,supplies,515140.37039941235,60,0.9495484692264604,22,ocean
SUP-0102,SUP-0119,supplies,2275912.2027534493,60,0.6933086502067397,1,air
SUP-0325,SUP-0254,supplies,330575.0933895551,90,0.8301002421793616,9,ocean
SUP-0441,SUP-0405,supplies,514979.1825812547,60,0.8218099712231924,11,ocean
SUP-0248,SUP-0483,supplies,66839.55653025878,120,0.7557712800875227,13,ocean
SUP-0024,SUP-0096,supplies,16525524.680724273,45,0.8243124361466418,3,air
SUP-0195,SUP-0018,supplies,716670.8032517505,30,0.6167565321566382,10,ocean
SUP-0399,SUP-0296,supplies,165927.82686541736,60,0.512070499954525,9,ocean
SUP-0320,SUP-0027,supplies,1357489.2912814452,45,0.7326790200086928,2,air
SUP-0020,SUP-0341,ships_via,2396389.905488418,120,0.8272004600170342,7,ocean
SUP-0175,SUP-0213,supplies,37431.04009431014,60,0.8690489588906223,2,air
SUP-0175,SUP-0400,supplies,30838.711397452513,60,0.6944938119608479,13,ocean
SUP-0017,SUP-0078,supplies,2332242.777333707,90,0.8135209069977359,3,air
SUP-0174,SUP-0022,ships_via,16037.26871160247,60,0.8777356392365672,14,ocean
SUP-0412,SUP-0108,supplies,10624607.626882054,45,0.8179437551968773,28,ocean
SUP-0065,SUP-0031,finances,755715.1958177192,60,0.8076317293491007,19,ocean
SUP-0257,SUP-0075,supplies,201504.85346125727,60,0.6050336031112163,6,road
SUP-0328,SUP-0378,owns,3594423.572413325,90,0.656563010918288,3,air
SUP-0343,SUP-0346,supplies,92590.9766715382,90,0.7498549110847931,17,ocean
SUP-0164,SUP-0310,ships_via,1198871.2822176884,60,0.61941923855999,4,road
SUP-0287,SUP-0210,supplies,192847.50713460022,90,0.6383280071550083,14,ocean
SUP-0361,SUP-0111,supplies,1157702.6479708375,90,0.9172563619125406,6,air
SUP-0307,SUP-0417,ships_via,538452.6446725753,60,0.9741606478130166,9,rail
SUP-0418,SUP-0438,owns,1476009.7185383618,60,0.7603671453906443,8,ocean
SUP-0109,SUP-0125,ships_via,10962572.755801503,60,0.7455121927780711,18,ocean
SUP-0053,SUP-0448,supplies,2308403.875774521,60,0.8208122994213868,4,air
SUP-0467,SUP-0311,supplies,958829.649413698,60,0.7014889908601725,3,air
SUP-0367,SUP-0172,supplies,2156254.1968905423,60,0.7717650757202082,2,road
SUP-0223,SUP-0106,ships_via,14860405.387376511,60,0.8657701028397533,23,ocean
SUP-0285,SUP-0295,supplies,239663.4757101637,90,0.8523307659370496,3,air
SUP-0460,SUP-0007,supplies,4040636.7996461783,60,0.597387333095399,12,ocean
SUP-0433,SUP-0158,supplies,13403665.452390805,120,0.5237582410807524,16,rail
SUP-0403,SUP-0344,finances,102867.109318499,45,0.8651393130759294,1,air
SUP-0295,SUP-0248,supplies,10784885.07108924,60,0.684217859257109,3,air
SUP-0360,SUP-0072,supplies,27004.293029811368,90,0.8211712559822608,2,air
SUP-0290,SUP-0079,supplies,801421.674459957,60,0.7617930164717903,18,rail
SUP-0230,SUP-0346,supplies,289984.9020736388,120,0.6553857210866554,15,ocean
SUP-0336,SUP-0418,supplies,7756173.545247569,60,0.8277022024208032,7,rail
SUP-0011,SUP-0345,ships_via,52207.57577056907,60,0.9157695617549175,22,ocean
SUP-0413,SUP-0078,supplies,10996644.688717028,60,0.979522226803335,5,ocean
SUP-0157,SUP-0334,supplies,870696.3833224155,60,0.8553528458128373,17,ocean
SUP-0272,SUP-0138,supplies,10760382.833870009,90,0.6921529084936421,8,ocean
SUP-0332,SUP-0295,supplies,227801.66083113957,90,0.9404383032584184,11,ocean
SUP-0163,SUP-0295,ships_via,347107.12461274565,30,0.8865388861844107,4,road
SUP-0165,SUP-0442,supplies,252207.26694260119,90,0.8716180347407702,20,ocean
SUP-0088,SUP-0412,ships_via,11281641.912200652,90,0.795696689865338,33,ocean
SUP-0049,SUP-0037,supplies,2716680.19220091,60,0.9501910138141061,6,ocean
SUP-0440,SUP-0000,supplies,4962789.882581732,60,0.7314910008994547,5,road
SUP-0258,SUP-0465,supplies,4909336.926509733,120,0.7183188379684492,12,road
SUP-0339,SUP-0152,supplies,85038.90770537996,90,0.8623848793369758,3,road
SUP-0077,SUP-0032,supplies,136063.92333505346,60,0.8826100032729167,2,air
SUP-0426,SUP-0095,supplies,3744330.2043149867,60,0.8502731675422033,5,road
SUP-0153,SUP-0247,finances,4968779.213439389,90,0.9343998191563646,19,ocean
SUP-0230,SUP-0444,supplies,107643.74331967202,120,0.7184240081765156,6,road
SUP-0250,SUP-0461,supplies,12756.536161084841,60,0.6351787517076466,12,ocean
SUP-0371,SUP-0328,supplies,123548871.31665693,90,0.9104900939214388,10,ocean
SUP-0058,SUP-0134,supplies,410286.4324263318,60,0.7423667147047486,5,air
SUP-0453,SUP-0356,supplies,687834.4369590044,60,0.6193071126115977,10,ocean
SUP-0056,SUP-0418,supplies,5287941.946537126,90,0.9694034210729285,4,rail
SUP-0318,SUP-0205,supplies,695420.8618158072,30,0.7294679019824025,7,ocean
SUP-0105,SUP-0296,ships_via,1477529.0385930035,45,0.8767340091463803,3,road
SUP-0461,SUP-0244,supplies,4107447.0876046456,90,0.6469638238773704,25,ocean
SUP-0295,SUP-0430,supplies,11330598.483225368,45,0.9588661636868696,6,rail
SUP-0472,SUP-0306,ships_via,16115590.4380892,45,0.924582398002367,5,air
SUP-0466,SUP-0024,supplies,70227.22884162182,30,0.6213757218110699,23,ocean
SUP-0133,SUP-0435,ships_via,31788479.39199629,45,0.9185965120208042,15,ocean
SUP-0119,SUP-0277,supplies,49873.30203614483,60,0.7162387260310554,1,road
SUP-0056,SUP-0215,supplies,4431544.670629671,60,0.7642159312878739,8,ocean
SUP-0359,SUP-0094,supplies,1322165.2416414798,120,0.8437780703327543,10,ocean
SUP-0012,SUP-0349,ships_via,2787870.241421976,90,0.8060807825308679,19,rail
SUP-0094,SUP-0009,supplies,31718650.581557065,90,0.769435453714039,3,road
SUP-0454,SUP-0086,supplies,1395995.328886741,45,0.9515261838201985,10,ocean
SUP-0317,SUP-0344,supplies,1125879.2114988093,45,0.5494297280279887,15,ocean
SUP-0225,SUP-0136,supplies,395761.2135746761,90,0.8715160915934156,7,ocean
SUP-0068,SUP-0374,supplies,1249351.8219190552,90,0.9462108146293527,2,air
SUP-0422,SUP-0131,supplies,126315.34409410192,90,0.964422997668905,10,ocean
SUP-0422,SUP-0368,finances,144882.8214685174,60,0.8525254489046588,41,ocean
SUP-0023,SUP-0339,finances,9638203.549595425,60,0.7771248193578285,9,ocean
SUP-0371,SUP-0363,owns,348299607.0007469,60,0.9117089912366865,21,rail
SUP-0164,SUP-0366,supplies,1082974.5649230827,45,0.7706458871326677,8,ocean
SUP-0340,SUP-0399,supplies,12012547.194523476,90,0.8557442586359886,5,road
SUP-0147,SUP-0183,finances,2452987.4135556486,60,0.6817892125130743,17,ocean
SUP-0007,SUP-0234,ships_via,164722.51992866336,60,0.9312921868046936,3,air
SUP-0376,SUP-0035,supplies,365404.12999796704,45,0.7677377102554396,14,ocean
SUP-0418,SUP-0173,finances,841745.127837718,90,0.6898008471797217,4,air
SUP-0341,SUP-0229,supplies,1641.411015251858,90,0.8432551440486609,11,rail
SUP-0075,SUP-0385,ships_via,2234295.576963603,60,0.8753711485550674,13,ocean
SUP-0225,SUP-0451,owns,805074.916188025,120,0.8703956071089195,10,ocean
SUP-0266,SUP-0333,owns,912112.716899471,60,0.7941683280996333,9,rail
SUP-0396,SUP-0064,supplies,2974647.5333465473,90,0.8952757230250966,13,ocean
SUP-0388,SUP-0100,supplies,2487864.768119152,90,0.5352358024124731,2,air
SUP-0443,SUP-0266,ships_via,601066.1397238489,120,0.9043358286437798,3,air
SUP-0315,SUP-0217,ships_via,26465.499391259575,90,0.7223357694937477,7,ocean
SUP-0469,SUP-0465,supplies,493785.8655527213,60,0.8042336378719104,9,ocean
SUP-0409,SUP-0091,supplies,3562551.8706280733,60,0.6261124267088922,19,ocean
SUP-0100,SUP-0285,supplies,2292401.243015695,90,0.8841712670109696,2,road
SUP-0354,SUP-0389,supplies,540209.4878046045,90,0.7984444276212205,22,ocean
SUP-0042,SUP-0218,finances,2358521.8455684935,60,0.7379941962665593,3,road
SUP-0378,SUP-0123,finances,117952247.02321833,90,0.7933601119191314,9,road
SUP-0110,SUP-0065,supplies,558973194.1855413,60,0.8379025647161081,4,air
SUP-0149,SUP-0311,supplies,17323572.977324426,45,0.837136320604661,12,ocean
SUP-0287,SUP-0315,supplies,258087.01128539705,30,0.6558829124009241,12,ocean
SUP-0189,SUP-0367,supplies,1028301.6754350145,90,0.6653813789125377,26,ocean
SUP-0323,SUP-0418,supplies,1434406.552347945,90,0.9131159446369869,23,ocean
SUP-0250,SUP-0495,ships_via,4885.6955355951195,90,0.9613176177415063,20,ocean
SUP-0318,SUP-0093,ships_via,3449046.983994024,60,0.9356244306680102,15,rail
SUP-0293,SUP-0216,supplies,6328265.493643776,60,0.7142315326670118,9,ocean
SUP-0103,SUP-0161,finances,1248939.2183398388,45,0.8875535841664697,15,ocean
SUP-0345,SUP-0436,owns,319602.70931128366,30,0.8005490860072768,3,road
SUP-0479,SUP-0058,finances,253699444.8483056,45,0.9306147993787726,3,road
SUP-0277,SUP-0332,finances,12720886.85263086,90,0.7484827536573841,14,ocean
SUP-0303,SUP-0157,supplies,41212847.273260236,90,0.7002924083600481,11,ocean
SUP-0355,SUP-0004,finances,859179.5944058227,120,0.8444611987000408,13,ocean
SUP-0042,SUP-0298,finances,1354913.6864058587,30,0.8691980395881896,11,ocean
SUP-0075,SUP-0195,ships_via,5257485.453535957,90,0.9724195737556114,8,ocean
SUP-0279,SUP-0345,supplies,203084.3078540251,60,0.8931229073340873,27,ocean
SUP-0197,SUP-0198,supplies,133249.0475989027,60,0.774422734508232,5,road
SUP-0345,SUP-0095,supplies,172702.0982189539,90,0.7715387091720294,1,air
SUP-0456,SUP-0059,ships_via,13082822.66798728,120,0.8913849318808055,15,ocean
SUP-0391,SUP-0090,supplies,715999.1115181098,60,0.8757666252040089,25,ocean
SUP-0108,SUP-0218,ships_via,2477654.858723138,90,0.8292722171872371,4,air
SUP-0153,SUP-0134,ships_via,2741243.618285546,60,0.7393674484107123,4,road
SUP-0071,SUP-0058,supplies,7100169.967531446,45,0.7371226698894592,4,road
SUP-0048,SUP-0158,supplies,119590.99128852562,45,0.8616075215139158,2,air
SUP-0372,SUP-0417,ships_via,2649785.459924069,30,0.8693422700004185,3,road
SUP-0346,SUP-0419,supplies,3148996.871125836,90,0.9110679523932684,3,road
SUP-0097,SUP-0180,finances,247798.80705349927,45,0.763751181876537,7,ocean
SUP-0352,SUP-0260,finances,20232042.460295886,90,0.820385720718679,8,rail
SUP-0228,SUP-0091,supplies,113275105.15799029,90,0.9174887441168635,5,road
SUP-0438,SUP-0205,supplies,3290333.5267408085,90,0.9909038938925774,11,ocean
SUP-0355,SUP-0300,finances,568349.610741173,60,0.7906260833788076,5,road
SUP-0135,SUP-0009,finances,2171079.08953806,45,0.8897754497898335,26,ocean
SUP-0242,SUP-0428,supplies,1566433.3482349783,60,0.6959800112762794,10,road
SUP-0116,SUP-0452,owns,1330368.2786023673,45,0.7938047693646036,13,ocean
SUP-0450,SUP-0467,supplies,3916399.3390468094,60,0.8234713414424066,7,road
SUP-0257,SUP-0105,supplies,161676.10810081044,60,0.6847315448995851,13,ocean
SUP-0439,SUP-0447,supplies,1815938.020679703,90,0.698238486489365,4,road
SUP-0255,SUP-0056,ships_via,3232165.2924192124,45,0.8823995247937321,3,road
SUP-0251,SUP-0441,owns,150157.6341420201,45,0.6424790470210858,14,ocean
SUP-0092,SUP-0067,supplies,3592982.1724310177,90,0.7195981307322616,21,ocean
SUP-0480,SUP-0174,supplies,61419293.6369485,120,0.8668734175363622,8,ocean
SUP-0336,SUP-0474,supplies,9426538.892269386,90,0.8258155867071284,4,road
SUP-0145,SUP-0252,finances,134692.68605386643,60,0.9237394598447128,8,rail
SUP-0419,SUP-0108,ships_via,9034304.055950632,90,0.6388335349073206,15,ocean
SUP-0116,SUP-0185,supplies,975155.251561983,45,0.8088130999549757,5,road
SUP-0048,SUP-0165,finances,76714.39427234954,90,0.9106806901447515,12,rail
SUP-0335,SUP-0461,ships_via,4454747.795616566,45,0.6709740962059361,10,road
